Date,Open,High,Low,Close,Adj Close,Volume
9/9/2021,300.8200073,302.1400146,297,297.25,293.2183533,19927000
10/9/2021,298.4200134,299.9200134,295.3800049,295.7099915,291.6992188,19633400
13/9/2021,297.5499878,298.5400085,294.0799866,296.9899902,292.961853,23652900
14/9/2021,299.5599976,301.3900146,298.1000061,299.7900085,295.7239685,21853400
15/9/2021,303.2600098,305.3200073,301.8200073,304.8200073,300.68573,28356300
16/9/2021,303.7600098,305.3099976,300.7600098,305.2200012,301.0802612,19550800
17/9/2021,304.1700134,304.5,299.5299988,299.8699951,295.8027954,41372500
20/9/2021,296.3299866,298.7200012,289.519989,294.2999878,290.3083496,38278700
21/9/2021,295.6900024,297.5400085,294.0700073,294.7999878,290.8015747,22364100
22/9/2021,296.730011,300.2200012,294.5100098,298.5799866,294.530304,26626300
23/9/2021,298.8500061,300.8999939,297.5299988,299.5599976,295.4970093,18604600
24/9/2021,298.230011,299.7999878,296.9299927,299.3500061,295.289856,14999000
27/9/2021,296.1400146,296.4700012,292.9400024,294.1700134,290.1801758,23571700
28/9/2021,289.7999878,290.7799988,282.75,283.519989,279.6745911,43186200
29/9/2021,285.1000061,286.769989,283.0100098,284,280.1480713,26353700
30/9/2021,285.7099915,287.8299866,281.6199951,281.9200134,278.096283,32343600
1/10/2021,282.1199951,289.980011,281.2900085,289.1000061,285.178894,30086300
4/10/2021,287.3999939,287.75,280.25,283.1099854,279.2701111,31350700
5/10/2021,284.0499878,290.3999939,284.0499878,288.7600098,284.8435059,24993000
6/10/2021,285.7799988,293.6300049,285.5100098,293.1099854,289.134491,28002600
7/10/2021,295.1799927,296.6400146,293.9200134,294.8500061,290.8509216,20430500
8/10/2021,296.2200012,296.6400146,293.7600098,294.8500061,290.8509216,17685700
11/10/2021,292.9200134,297.9700012,292.75,294.230011,290.2393188,19298600
12/10/2021,295.3399963,295.4400024,292.3500061,292.8800049,288.9076233,17974100
13/10/2021,294.9100037,297.2799988,293.4899902,296.3099976,292.2911072,23416300
14/10/2021,299.2099915,303.269989,297.8299866,302.75,298.6437988,27262900
15/10/2021,302.3399963,304.4500122,300.519989,304.2099915,300.0839539,25384800
18/10/2021,303.5700073,308.2099915,302.6900024,307.2900085,303.1221924,22729300
19/10/2021,308.3500061,309.2999878,307.2200012,308.230011,304.049469,17682100
20/10/2021,309.2099915,309.7000122,306.1099854,307.4100037,303.2405396,16537100
21/10/2021,307.1700134,311.019989,306.3599854,310.7600098,306.5451355,16918100
22/10/2021,310.3999939,311.0899963,307.7999878,309.1600037,304.9667969,17449300
25/10/2021,309.3599854,309.3999939,306.4599915,308.1300049,303.9508057,17554500
26/10/2021,311,312.3999939,308.6000061,310.1099854,305.9039307,28107300
27/10/2021,316,326.1000061,316,323.1700134,318.7868347,52588700
28/10/2021,324.3299866,324.8699951,321.3599854,324.3500061,319.9508362,26297900
29/10/2021,324.1300049,332,323.8999939,331.6199951,327.1221619,34766000
1/11/2021,331.3599854,331.4899902,326.3699951,329.3699951,324.90271,27073200
2/11/2021,330.3099976,333.4500122,330,333.1300049,328.6116943,26487100
3/11/2021,333.8999939,334.8999939,330.6499939,334,329.4699402,21500100
4/11/2021,332.8900146,336.5400085,329.5100098,336.4400024,331.8768616,23992200
5/11/2021,338.5100098,338.7900085,334.4200134,336.0599976,331.5019836,22570100
8/11/2021,337.2999878,337.6499939,334.4400024,336.9899902,332.419342,20897000
9/11/2021,337.1099854,338.7200012,334.5299988,335.9500122,331.3934937,21307400
10/11/2021,334.5700073,334.6300049,329.9200134,330.7999878,326.313324,25500900
11/11/2021,331.25,333.769989,330.5100098,332.4299927,327.9212036,16849800
12/11/2021,333.9200134,337.230011,333.7900085,336.7200012,332.1530457,23831000
15/11/2021,337.5400085,337.8800049,334.0299988,336.0700073,331.5118713,16723000
16/11/2021,335.6799927,340.6700134,335.5100098,339.5100098,334.9051819,20886800
17/11/2021,338.9400024,342.1900024,338,339.1199951,335.1324768,19053400
18/11/2021,338.1799927,342.4500122,337.1199951,341.269989,337.2572021,22463500
19/11/2021,342.6400146,345.1000061,342.2000122,343.1099854,339.075592,21963400
22/11/2021,344.6199951,349.6700134,339.5499878,339.8299866,335.8340759,31031100
23/11/2021,337.0499878,339.4500122,333.5599976,337.6799927,333.7094116,30427600
24/11/2021,336.2799988,338.1600037,333.9100037,337.9100037,333.9367065,21661300
26/11/2021,334.3500061,337.9299927,328.1199951,329.6799927,325.8035278,24217200
29/11/2021,334.9400024,339.0299988,334.7399902,336.6300049,332.671814,28563500
30/11/2021,335.3200073,337.7799988,328.9899902,330.5899963,326.7027893,42885600
1/12/2021,335.1300049,339.2799988,329.3900146,330.0799866,326.1987915,33337600
2/12/2021,330.2999878,333.4899902,327.7999878,329.4899902,325.6156921,30766000
3/12/2021,331.9899902,332.7000122,318.0299988,323.0100098,319.2119446,41779300
6/12/2021,323.9500122,327.4500122,319.230011,326.1900024,322.3545227,30032600
7/12/2021,331.6400146,335.7999878,330.1000061,334.9200134,330.9818726,31021900
8/12/2021,335.3099976,335.5,330.7999878,334.9700012,331.031311,24761000
9/12/2021,334.4100037,336.4899902,332.1199951,333.1000061,329.1832581,22214200
10/12/2021,334.980011,343,334.7900085,342.5400085,338.5122681,38095700
13/12/2021,340.6799927,343.7900085,339.0799866,339.3999939,335.4091797,28899400
14/12/2021,333.2200012,334.6400146,324.1099854,328.3399963,324.479248,44438700
15/12/2021,328.6099854,335.1900024,324.5,334.6499939,330.7150574,35381100
16/12/2021,335.7099915,336.7600098,323.019989,324.8999939,321.0796814,35034800
17/12/2021,320.8800049,324.9200134,317.25,323.7999878,319.9926147,47750300
20/12/2021,320.0499878,322.7999878,317.5700073,319.9100037,316.1483765,28326500
21/12/2021,323.2900085,327.730011,319.7999878,327.2900085,323.4415894,24740600
22/12/2021,328.2999878,333.6099854,325.75,333.2000122,329.282074,24831500
23/12/2021,332.75,336.3900146,332.730011,334.6900024,330.7545776,19617800
27/12/2021,335.4599915,342.480011,335.4299927,342.4500122,338.4233398,19947000
28/12/2021,343.1499939,343.8099976,340.3200073,341.25,337.2374268,15661500
29/12/2021,341.2999878,344.2999878,339.6799927,341.9500122,337.9291992,15042000
30/12/2021,341.9100037,343.1300049,338.8200073,339.3200073,335.3301697,15994500
31/12/2021,338.5100098,339.3599854,335.8500061,336.3200073,332.365448,18000800
3/1/2022,335.3500061,338,329.7799988,334.75,330.8138428,28865100
4/1/2022,334.8299866,335.2000122,326.1199951,329.0100098,325.1413574,32674300
5/1/2022,325.8599854,326.0700073,315.980011,316.3800049,312.6598816,40054300
6/1/2022,313.1499939,318.7000122,311.4899902,313.8800049,310.18927,39646100
7/1/2022,314.1499939,316.5,310.0899963,314.0400085,310.3473816,32720000
10/1/2022,309.4899902,314.7200012,304.6900024,314.269989,310.5746765,44289500
11/1/2022,313.3800049,316.6099854,309.8900146,314.980011,311.2763672,29386800
12/1/2022,319.6700134,323.4100037,317.0799866,318.269989,314.5276184,34372200
13/1/2022,320.4700012,320.8800049,304,304.7999878,301.2160034,45366000
14/1/2022,304.25,310.8200073,303.75,310.2000122,306.5525513,39846400
18/1/2022,304.0700073,309.7999878,301.7399902,302.6499939,299.0912781,42333200
19/1/2022,306.2900085,313.9100037,302.7000122,303.3299866,299.7632751,45933900
20/1/2022,309.0700073,311.6499939,301.1400146,301.6000061,298.0536804,35380700
21/1/2022,302.6900024,304.1099854,295.6099854,296.0299988,292.5491638,57984400
24/1/2022,292.2000122,297.1099854,276.0499878,296.3699951,292.8851624,85731500
25/1/2022,291.519989,294.9899902,285.1700134,288.4899902,285.0977783,72848600
26/1/2022,307.9899902,308.5,293.0299988,296.7099915,293.2211609,90428900
27/1/2022,302.6600037,307.2999878,297.9299927,299.8399963,296.3143616,53481300
28/1/2022,300.230011,308.480011,294.4500122,308.2600098,304.6353455,49743700
31/1/2022,308.9500122,312.3800049,306.3699951,310.980011,307.3233643,46444500
1/2/2022,310.4100037,310.6300049,305.1300049,308.7600098,305.1294556,40950400
2/2/2022,309.6300049,315.1199951,308.8800049,313.4599915,309.7741699,36636000
3/2/2022,309.4899902,311.230011,299.9599915,301.25,297.7077637,43730000
4/2/2022,300.2099915,308.7999878,299.9700012,305.9400024,302.3426208,35096500
7/2/2022,306.1700134,307.8399963,299.8999939,300.9500122,297.4113159,28533300
8/2/2022,301.25,305.5599976,299.9500122,304.5599976,300.9788513,32421200
9/2/2022,309.8699951,311.9299927,307.3900146,311.2099915,307.5506287,31284700
10/2/2022,304.0400085,309.1199951,300.7000122,302.3800049,298.8245239,45386200
11/2/2022,303.1900024,304.2900085,294.2200012,295.0400085,291.5708008,39175600
14/2/2022,293.769989,296.7600098,291.3500061,295,291.5312805,36359500
15/2/2022,300.0100098,300.7999878,297.019989,300.4700012,296.9369507,27058300
16/2/2022,298.3699951,300.8699951,293.6799927,299.5,296.590332,29982100
17/2/2022,296.3599854,296.7999878,290,290.730011,287.9055481,32461600
18/2/2022,293.0499878,293.8599854,286.3099976,287.9299927,285.1327515,34264000
22/2/2022,285,291.5400085,284.5,287.7200012,284.9248352,41736100
23/2/2022,290.1799927,291.7000122,280.1000061,280.269989,277.5471497,37811200
24/2/2022,272.5100098,295.1600037,271.519989,294.5899963,291.7280273,56989700
25/2/2022,295.1400146,297.6300049,291.6499939,297.3099976,294.4216309,32546700
28/2/2022,294.3099976,299.1400146,293,298.7900085,295.8872681,34627500
1/3/2022,296.3999939,299.9700012,292.1499939,294.9500122,292.0845642,31217800
2/3/2022,295.3599854,301.4700012,293.7000122,300.1900024,297.2736511,31873000
3/3/2022,302.8900146,303.1300049,294.0499878,295.9200134,293.045166,27314500
4/3/2022,294.2900085,295.6600037,287.1700134,289.8599854,287.0439758,32356500
7/3/2022,288.5299988,289.6900024,278.5299988,278.9100037,276.2003479,43157200
8/3/2022,277.7999878,283.9599915,270,275.8500061,273.1701355,48159500
9/3/2022,283.4400024,289.6000061,280.7799988,288.5,285.6972351,35204500
10/3/2022,283.019989,286.6000061,280.5799866,285.5899963,282.8154907,30628000
11/3/2022,287.9599915,289.5100098,279.4299927,280.0700073,277.3491211,27209300
14/3/2022,280.3399963,285.3999939,275.8200073,276.4400024,273.754364,30660700
15/3/2022,280.3500061,287.8200073,278.730011,287.1499939,284.3603516,34245100
16/3/2022,289.1099854,294.5700073,283.2000122,294.3900146,291.5299988,37826300
17/3/2022,293.2900085,295.6099854,289.3699951,295.2200012,292.3519287,30816600
18/3/2022,295.3699951,301,292.730011,300.4299927,297.511322,43390600
21/3/2022,298.8900146,300.1400146,294.8999939,299.1600037,296.2536926,28351200
22/3/2022,299.7999878,305,298.769989,304.0599976,301.1060486,27599700
23/3/2022,300.5100098,303.230011,297.7200012,299.4899902,296.5804443,25715400
24/3/2022,299.1400146,304.2000122,298.3200073,304.1000061,301.1456909,24484500
25/3/2022,305.230011,305.5,299.2900085,303.6799927,300.7297058,22566500
28/3/2022,304.3299866,310.7999878,304.3299866,310.7000122,307.6815491,29578200
29/3/2022,313.9100037,315.8200073,309.0499878,315.4100037,312.3457947,30393400
30/3/2022,313.7600098,315.9500122,311.5799866,313.8599854,310.8108215,28163600
31/3/2022,313.8999939,315.1400146,307.8900146,308.3099976,305.3147278,33422100
1/4/2022,309.3699951,310.1300049,305.5400085,309.4200134,306.414032,27110500
4/4/2022,310.0899963,315.1099854,309.7099915,314.9700012,311.9100952,24289600
5/4/2022,313.269989,314.8699951,309.8699951,310.8800049,307.8598022,23156700
6/4/2022,305.1900024,307,296.7099915,299.5,296.590332,40110400
7/4/2022,296.6600037,303.6499939,296.3500061,301.3699951,298.4421997,31411200
8/4/2022,300.4400024,301.1199951,296.2799988,296.9700012,294.0848999,24361900
11/4/2022,291.7900085,292.6099854,285,285.2600098,282.4887085,34569300
12/4/2022,289.2399902,290.7399902,280.4899902,282.0599976,279.3197632,30966700
13/4/2022,282.730011,288.5799866,281.2999878,287.6199951,284.8257446,21907200
14/4/2022,288.0899963,288.3099976,279.3200073,279.8299866,277.1114502,28221600
18/4/2022,278.9100037,282.4599915,278.3399963,280.519989,277.7947388,20778000
19/4/2022,279.3800049,286.1700134,278.4100037,285.2999878,282.5282898,22297700
20/4/2022,289.3999939,289.7000122,285.3699951,286.3599854,283.5779724,22906700
21/4/2022,288.5799866,293.2999878,280.0599976,280.8099976,278.0819092,29454600
22/4/2022,281.6799927,283.2000122,273.3800049,274.0299988,271.3677979,29405800
25/4/2022,273.2900085,281.1099854,270.769989,280.7200012,277.9928284,35678900
26/4/2022,277.5,278.3599854,270,270.2200012,267.5948181,46518400
27/4/2022,282.1000061,290.9700012,279.1600037,283.2200012,280.4685059,63477700
28/4/2022,285.1900024,290.980011,281.4599915,289.6300049,286.8162231,33646600
29/4/2022,288.6099854,289.8800049,276.5,277.519989,274.8238831,37073900
2/5/2022,277.7099915,284.9400024,276.2200012,284.4700012,281.7063293,35151100
3/5/2022,283.9599915,284.1300049,280.1499939,281.7799988,279.0424805,25978600
4/5/2022,282.5899963,290.8800049,276.730011,289.980011,287.1628418,33599300
5/5/2022,285.5400085,286.3500061,274.3399963,277.3500061,274.6555176,43260400
6/5/2022,274.8099976,279.25,271.269989,274.730011,272.0610046,37780300
9/5/2022,270.0599976,272.3599854,263.3200073,264.5799866,262.0095825,47726000
10/5/2022,271.6900024,273.75,265.0700073,269.5,266.8818359,39336400
11/5/2022,265.6799927,271.3599854,259.2999878,260.5499878,258.0187378,48975900
12/5/2022,257.6900024,259.8800049,250.0200043,255.3500061,252.869278,51033800
13/5/2022,257.3500061,263.0400085,255.3500061,261.1199951,258.583252,34925100
16/5/2022,259.9599915,265.8200073,255.7799988,261.5,258.9595337,32550900
17/5/2022,266.1099854,268.3299866,262.4599915,266.8200073,264.2278442,28828800
18/5/2022,263,263.6000061,252.7700043,254.0800018,252.1976471,31356000
19/5/2022,253.8999939,257.6700134,251.8800049,253.1399994,251.2646027,32692300
20/5/2022,257.2399902,258.5400085,246.4400024,252.5599976,250.6889038,39199300
23/5/2022,255.4900055,261.5,253.4299927,260.6499939,258.7189636,33175400
24/5/2022,257.8900146,261.3299866,253.5,259.6199951,257.6965942,29043900
25/5/2022,258.1400146,264.5799866,257.1300049,262.519989,260.5751343,28547900
26/5/2022,262.269989,267.1099854,261.4299927,265.8999939,263.9300537,25002100
27/5/2022,268.480011,273.3399963,267.5599976,273.2399902,271.2156677,26910800
31/5/2022,272.5299988,274.769989,268.9299927,271.8699951,269.8558655,37827700
1/6/2022,275.2000122,277.6900024,270.0400085,272.4200134,270.4017639,25292200
2/6/2022,264.4500122,274.6499939,261.6000061,274.5799866,272.5457458,44008200
3/6/2022,270.3099976,273.4500122,268.4100037,270.019989,268.0195618,28059000
6/6/2022,272.0599976,274.1799927,267.2200012,268.75,266.7589417,22400300
7/6/2022,266.6400146,273.1300049,265.9400024,272.5,270.4811707,22860700
8/6/2022,271.7099915,273,269.6099854,270.4100037,268.4066772,17372300
9/6/2022,267.7799988,272.7099915,264.6300049,264.7900085,262.8283386,26439700
10/6/2022,260.5799866,260.5799866,252.5299988,252.9900055,251.1157227,31422800
13/6/2022,245.1100006,249.0200043,241.5299988,242.2599945,240.46521,46135800
14/6/2022,243.8600006,245.7400055,241.5099945,244.4900055,242.6786957,28651500
15/6/2022,248.3099976,255.3000031,246.4199982,251.7599945,249.8948212,33111700
16/6/2022,245.9799957,247.4199982,243.0200043,244.9700012,243.1551208,33169200
17/6/2022,244.6999969,250.5,244.0299988,247.6499939,245.8152771,43084800
21/6/2022,250.2599945,254.75,249.5099945,253.7400055,251.8601685,29928300
22/6/2022,251.8899994,257.1700134,250.3699951,253.1300049,251.2546844,25939900
23/6/2022,255.5700073,259.3699951,253.6300049,258.8599854,256.9422302,25861400
24/6/2022,261.8099976,267.980011,261.7200012,267.7000122,265.7167664,33923200
27/6/2022,268.2099915,268.2999878,263.2799988,264.8900146,262.9275513,24615100
28/6/2022,263.980011,266.9100037,256.3200073,256.480011,254.5798645,27295500
29/6/2022,257.5899963,261.9700012,255.7599945,260.2600098,258.3318787,20069800
30/6/2022,257.0499878,259.5299988,252.8999939,256.8299866,254.9272614,31730900
1/7/2022,256.3900146,259.769989,254.6100006,259.5799866,257.6568604,22837700
5/7/2022,256.1600037,262.980011,254.7400055,262.8500061,260.9026794,22941000
6/7/2022,263.75,267.9899902,262.3999939,266.2099915,264.2377625,23824400
7/7/2022,265.1199951,269.0599976,265.019989,268.3999939,266.4115295,20859900
8/7/2022,264.7900085,268.1000061,263.2900085,267.6600037,265.6770325,19658800
11/7/2022,265.6499939,266.5299988,262.1799927,264.5100098,262.550354,19455200
12/7/2022,265.8800049,265.9400024,252.0399933,253.6699982,251.7906647,35868500
13/7/2022,250.1900024,253.5500031,248.1100006,252.7200012,250.8477173,29497400
14/7/2022,250.5700073,255.1399994,245.9400024,254.0800018,252.1976471,25102800
15/7/2022,255.7200012,260.3699951,254.7700043,256.7200012,254.8180695,29774100
18/7/2022,259.75,260.8399963,253.3000031,254.25,252.3663635,20975000
19/7/2022,257.5799866,259.7200012,253.6799927,259.5299988,257.6072693,25012600
20/7/2022,259.8999939,264.8699951,258.9100037,262.269989,260.3269653,22788300
21/7/2022,259.7900085,264.8900146,257.0299988,264.8399963,262.8779297,22404700
22/7/2022,265.2399902,265.3299866,259.0700073,260.3599854,258.4310913,21881300
25/7/2022,261,261.5,256.8099976,258.8299866,256.9124146,21056000
26/7/2022,259.8599854,259.8800049,249.5700073,251.8999939,250.0337677,39348000
27/7/2022,261.1600037,270.0499878,258.8500061,268.7399902,266.7490234,45994000
28/7/2022,269.75,277.8399963,267.8699951,276.4100037,274.3622131,33459300
29/7/2022,277.7000122,282,276.6300049,280.7399902,278.6601257,32152800
1/8/2022,277.8200073,281.2799988,275.8399963,278.0100098,275.9503784,21539600
2/8/2022,276,277.8900146,272.3800049,274.8200073,272.7839661,22754200
3/8/2022,276.7600098,283.5,276.6099854,282.4700012,280.3772888,23518900
4/8/2022,281.7999878,283.7999878,280.1700134,283.6499939,281.5485535,18098700
5/8/2022,279.1499939,283.6499939,278.6799927,282.9100037,280.8140259,16774600
8/8/2022,284.0499878,285.9200134,279.3200073,280.3200073,278.2432251,18739200
9/8/2022,279.6400146,283.0799866,277.6099854,282.2999878,280.2085571,23405200
10/8/2022,288.1700134,289.8099976,286.9400024,289.1600037,287.0177307,24687800
11/8/2022,290.8500061,291.2099915,286.5100098,287.019989,284.8935852,20065900
12/8/2022,288.480011,291.9100037,286.9400024,291.9100037,289.7473755,22619700
15/8/2022,291,294.1799927,290.1099854,293.4700012,291.2958374,18085700
16/8/2022,291.9899902,294.0400085,290.4200134,292.7099915,290.5414429,18102900
17/8/2022,289.7399902,293.3500061,289.4700012,291.3200073,289.7755432,18253400
18/8/2022,290.1900024,291.9100037,289.0799866,290.1700134,288.6316223,17186200
19/8/2022,288.8999939,289.25,285.5599976,286.1499939,284.6329346,20570000
22/8/2022,282.0799866,282.4599915,277.2200012,277.75,276.2774658,25061100
23/8/2022,276.4400024,278.8599854,275.3999939,276.4400024,274.9744263,17527400
24/8/2022,275.4100037,277.230011,275.1099854,275.7900085,274.3278809,18137000
25/8/2022,277.3299866,279.019989,274.519989,278.8500061,277.3716431,16583400
26/8/2022,279.0799866,280.3399963,267.980011,268.0899963,266.6686707,27549300
29/8/2022,265.8500061,267.3999939,263.8500061,265.230011,263.8238525,20338500
30/8/2022,266.6700134,267.0499878,260.6600037,262.9700012,261.5758057,22767100
31/8/2022,265.3900146,267.1099854,261.3299866,261.4700012,260.0837708,24791800
1/9/2022,258.8699951,260.8900146,255.4100037,260.3999939,259.0194397,23263400
2/9/2022,261.7000122,264.7399902,254.4700012,256.0599976,254.7024536,22855400
6/9/2022,256.2000122,257.8299866,251.9400024,253.25,251.9073486,21328200
7/9/2022,254.6999969,258.8299866,253.2200012,258.0899963,256.7217102,24126700
8/9/2022,257.5100098,260.4299927,254.7899933,258.519989,257.1494141,20319900
9/9/2022,260.5,265.230011,260.2900085,264.4599915,263.0579224,22084700
12/9/2022,265.7799988,267.4500122,265.1600037,266.6499939,265.2362976,18747700
13/9/2022,258.8399963,260.3999939,251.5899963,251.9900055,250.6540527,33353300
14/9/2022,253.5299988,254.2299957,249.8600006,252.2200012,250.8828125,23913000
15/9/2022,249.7700043,251.3999939,244.0200043,245.3800049,244.0790863,31530900
16/9/2022,244.2599945,245.3000031,242.0599976,244.7400055,243.4424744,39791800
19/9/2022,242.4700012,245.1399994,240.8500061,244.5200043,243.2236328,26826900
20/9/2022,242.0700073,243.5099945,239.6399994,242.4499969,241.1646118,26660300
21/9/2022,244.2700043,247.6600037,238.8999939,238.9499969,237.6831665,28625600
22/9/2022,237.8699951,243.8600006,237.5700073,240.9799957,239.7023926,31061200
23/9/2022,239.5399933,241.1300049,235.1999969,237.9199982,236.6586304,34176000
26/9/2022,237.0500031,241.4499969,236.8999939,237.4499969,236.1911163,27694200
27/9/2022,239.9799957,241.8000031,234.5,236.4100037,235.1566315,27018700
28/9/2022,236.8099976,242.3300018,234.7299957,241.0700073,239.7919464,29029700
29/9/2022,238.8899994,239.9499969,234.4100037,237.5,236.2408447,27484200
30/9/2022,238.2899933,240.5399933,232.7299957,232.8999939,231.6652374,35694800
3/10/2022,235.4100037,241.6100006,234.6600037,240.7400055,239.4636688,28880400
4/10/2022,245.0899963,250.3600006,244.9799957,248.8800049,247.5605164,34888400
5/10/2022,245.9900055,250.5800018,244.1000061,249.1999969,247.8788147,20347100
6/10/2022,247.9299927,250.3399963,246.0800018,246.7899933,245.4815979,20239900
7/10/2022,240.8999939,241.3200073,233.1699982,234.2400055,232.9981537,37769600
10/10/2022,233.0500031,234.5599976,226.7299957,229.25,228.0345917,29743600
11/10/2022,227.6199951,229.0599976,224.1100006,225.4100037,224.2149506,30474000
12/10/2022,225.3999939,227.8600006,223.9600067,225.75,224.5531464,21903900
13/10/2022,219.8500061,236.1000061,219.1300049,234.2400055,232.9981537,42551800
14/10/2022,235.5399933,237.2400055,228.3399963,228.5599976,227.3482513,30198600
17/10/2022,235.8200073,238.9600067,235.1399994,237.5299988,236.2707062,28142300
18/10/2022,243.2400055,243.9299927,235.3699951,238.5,237.2355499,26329600
19/10/2022,237.0399933,239.6100006,234.2899933,236.4799957,235.2262573,19985700
20/10/2022,235.7700043,241.3099976,234.8699951,236.1499939,234.8980103,21811000
21/10/2022,234.7400055,243,234.5,242.1199951,240.8363495,26299700
24/10/2022,243.7599945,247.8399963,241.3000031,247.25,245.9391632,24911200
25/10/2022,247.2599945,251.0399933,245.8300018,250.6600037,249.3310852,34775500
26/10/2022,231.1699982,238.3000031,230.0599976,231.3200073,230.0936279,82543200
27/10/2022,231.0399933,233.6900024,225.7799988,226.75,225.5478516,40424600
28/10/2022,226.2400055,236.6000061,226.0500031,235.8699951,234.6194916,40647700
31/10/2022,233.7599945,234.9199982,231.1499939,232.1300049,230.8993225,28357300
1/11/2022,234.6000061,235.7400055,227.3300018,228.1699982,226.9603271,30592300
2/11/2022,229.4600067,231.3000031,220.0399933,220.1000061,218.9331055,38407000
3/11/2022,220.0899963,220.4100037,213.9799957,214.25,213.1141205,36633900
4/11/2022,217.5500031,221.5899963,213.4299927,221.3899994,220.2162628,36789100
7/11/2022,221.9900055,228.4100037,221.2799988,227.8699951,226.661911,33498000
8/11/2022,228.6999969,231.6499939,225.8399963,228.8699951,227.6566162,28192500
9/11/2022,227.3699951,228.6300049,224.3300018,224.5099945,223.3197174,27852900
10/11/2022,235.4299927,243.3300018,235,242.9799957,241.691803,46268000
11/11/2022,242.9900055,247.9900055,241.9299927,247.1100006,245.7998962,34620200
14/11/2022,241.9900055,243.9100037,239.2100067,241.5500031,240.2693787,31123300
15/11/2022,245.6600037,247,240.0299988,241.9700012,240.6871643,31390100
16/11/2022,242.7899933,243.8000031,240.4199982,241.7299957,241.1260529,24093300
17/11/2022,237.7799988,243.25,237.6300049,241.6799927,241.0761719,23123500
18/11/2022,243.5099945,243.7400055,239.0299988,241.2200012,240.6173248,27613500
21/11/2022,241.4299927,244.6699982,241.1900024,242.0500031,241.4452515,26394700
22/11/2022,243.5899963,245.3099976,240.7100067,245.0299988,244.4178009,19665700
23/11/2022,245.1100006,248.2799988,244.2700043,247.5800018,246.961441,19508500
25/11/2022,247.3099976,248.6999969,246.7299957,247.4900055,246.8716583,9200800
28/11/2022,246.0800018,246.6499939,240.8000031,241.7599945,241.1559753,24778200
29/11/2022,241.3999939,242.7899933,238.2100067,240.3300018,239.7295532,17956300
30/11/2022,240.5700073,255.3300018,239.8600006,255.1399994,254.5025482,47594200
1/12/2022,253.8699951,256.1199951,250.9199982,254.6900024,254.0536652,26041500
2/12/2022,249.8200073,256.0599976,249.6900024,255.0200043,254.382843,21528500
5/12/2022,252.0099945,253.8200073,248.0599976,250.1999969,249.5748901,23435300
6/12/2022,250.8200073,251.8600006,243.7799988,245.1199951,244.5075684,22463700
7/12/2022,244.8300018,246.1600037,242.2100067,244.3699951,243.7594452,20481500
8/12/2022,244.8399963,248.7400055,243.0599976,247.3999939,246.7818756,22611800
9/12/2022,244.6999969,248.3099976,244.1600037,245.4199982,244.8068237,20609700
12/12/2022,247.4499969,252.5399933,247.1699982,252.5099945,251.8791046,30665100
13/12/2022,261.6900024,263.9200134,253.0700073,256.9200134,256.2781067,42196900
14/12/2022,257.1300049,262.5899963,254.3099976,257.2200012,256.5773621,35410900
15/12/2022,253.7200012,254.1999969,247.3399963,249.0099945,248.3878632,35560400
16/12/2022,248.5500031,249.8399963,243.5099945,244.6900024,244.0786591,86102000
19/12/2022,244.8600006,245.2100067,238.7100067,240.4499969,239.8492432,29696400
20/12/2022,239.3999939,242.9100037,238.4199982,241.8000031,241.1958771,25150800
21/12/2022,241.6900024,245.6199951,240.1100006,244.4299927,243.8192902,23690600
22/12/2022,241.2599945,241.9900055,233.8699951,238.1900024,237.5948944,28651700
23/12/2022,236.1100006,238.8699951,233.9400024,238.7299957,238.1335449,21207000
27/12/2022,238.6999969,238.9299927,235.8300018,236.9600067,236.367981,16688600
28/12/2022,236.8899994,239.7200012,234.1699982,234.5299988,233.9440308,17457100
29/12/2022,235.6499939,241.9199982,235.6499939,241.0099945,240.4078369,19770700
30/12/2022,238.2100067,239.9600067,236.6600037,239.8200073,239.2208252,21938500
3/1/2023,243.0800018,245.75,237.3999939,239.5800018,238.9814301,25740000
4/1/2023,232.2799988,232.8699951,225.9600067,229.1000061,228.5276184,50623400
5/1/2023,227.1999969,227.5500031,221.7599945,222.3099976,221.7545624,39585600
6/1/2023,223,225.7599945,219.3500061,224.9299927,224.3680115,43613600
9/1/2023,226.4499969,231.2400055,226.4100037,227.1199951,226.5525513,27369800
10/1/2023,227.7599945,231.3099976,227.3300018,228.8500061,228.2782288,27033900
11/1/2023,231.2899933,235.9499969,231.1100006,235.7700043,235.1809387,28669300
12/1/2023,235.2599945,239.8999939,233.5599976,238.5099945,237.914093,27269500
13/1/2023,237,239.3699951,234.9199982,239.2299957,238.6322937,21333300
17/1/2023,237.9700012,240.9100037,237.0899963,240.3500061,239.7495117,29831300
18/1/2023,241.5700073,242.3800049,235.5200043,235.8099976,235.2208405,30028700
19/1/2023,233.7799988,235.5200043,230.6799927,231.9299927,231.3505249,28623000
20/1/2023,234.8600006,240.7400055,234.5099945,240.2200012,239.6198273,35389800
23/1/2023,241.1000061,245.1699982,239.6499939,242.5800018,241.9739227,31934000
24/1/2023,242.5,243.9499969,240.4400024,242.0399933,241.4352722,40234400
25/1/2023,234.4799957,243.3000031,230.8999939,240.6100006,240.0088501,66526600
26/1/2023,243.6499939,248.3099976,242,248,247.3803864,33454500
27/1/2023,248.9900055,249.8300018,246.8300018,248.1600037,247.5399933,26498900
